MSN,StateCode,Year,Data
CCIMB,US,1987,22873
CCIMB,US,1988,66663
CCIMB,US,1989,57322
CCIMB,US,1990,18966
CCIMB,US,1991,29334
CCIMB,US,1992,52027
CCIMB,US,1993,53442
CCIMB,US,1994,82785
CCIMB,US,1995,94739
CCIMB,US,1996,63044
CCIMB,US,1997,77844
CCIMB,US,1998,95094
CCIMB,US,1999,79953
CCIMB,US,2000,93777
CCIMB,US,2001,62633
CCIMB,US,2002,80395
CCIMB,US,2003,68415
CCIMB,US,2004,170463
CCIMB,US,2005,87526
CCIMB,US,2006,100876
CCIMB,US,2007,60998
CCIMB,US,2008,89354
CCIMB,US,2009,8598
CCIMB,US,2010,30107
CCIMB,US,2011,35162
CCIMB,US,2012,28146
CCIMB,US,2013,3411
CCIMB,US,2014,1901
CCIMB,US,2015,3470
CCIMP,US,1960,126
CCIMP,US,1961,127
CCIMP,US,1962,142
CCIMP,US,1963,153
CCIMP,US,1964,103
CCIMP,US,1965,90
CCIMP,US,1966,96
CCIMP,US,1967,92
CCIMP,US,1968,94
CCIMP,US,1969,173
CCIMP,US,1970,153
CCIMP,US,1971,174
CCIMP,US,1972,185
CCIMP,US,1973,1094
CCIMP,US,1974,3540
CCIMP,US,1975,1819
CCIMP,US,1976,1311
CCIMP,US,1977,1829
CCIMP,US,1978,5722
CCIMP,US,1979,3974
CCIMP,US,1980,659
CCIMP,US,1981,527
CCIMP,US,1982,120
CCIMP,US,1983,35
CCIMP,US,1984,582
CCIMP,US,1985,578
CCIMP,US,1986,329
CCIMP,US,1987,922
CCIMP,US,1988,2688
CCIMP,US,1989,2311
CCIMP,US,1990,765
CCIMP,US,1991,1183
CCIMP,US,1992,2098
CCIMP,US,1993,2155
CCIMP,US,1994,3338
CCIMP,US,1995,3820
CCIMP,US,1996,2542
CCIMP,US,1997,3139
CCIMP,US,1998,3834
CCIMP,US,1999,3224
CCIMP,US,2000,3781
CCIMP,US,2001,2526
CCIMP,US,2002,3242
CCIMP,US,2003,2759
CCIMP,US,2004,6873
CCIMP,US,2005,3529
CCIMP,US,2006,4068
CCIMP,US,2007,2460
CCIMP,US,2008,3603
CCIMP,US,2009,347
CCIMP,US,2010,1214
CCIMP,US,2011,1418
CCIMP,US,2012,1135
CCIMP,US,2013,138
CCIMP,US,2014,77
CCIMP,US,2015,140
CCIMV,US,1971,5
CCIMV,US,1976,111
CCIMV,US,1978,411
CCIMV,US,1983,2
CCIMV,US,1996,244
CCIMV,US,2004,1232
CCIMV,US,2009,93
CCIMV,US,2014,9
CCNIB,US,1960,-5630
CCNIB,US,1961,-7886
CCNIB,US,1962,-5506
CCNIB,US,1963,-7390
CCNIB,US,1964,-10441
CCNIB,US,1965,-18451
CCNIB,US,1966,-24949
CCNIB,US,1967,-15326
CCNIB,US,1968,-17310
CCNIB,US,1969,-36109
CCNIB,US,1970,-57660
CCNIB,US,1971,-33108
CCNIB,US,1972,-25966
CCNIB,US,1973,-7465
CCNIB,US,1974,56098
CCNIB,US,1975,13541
CCNIB,US,1976,-99
CCNIB,US,1977,14582
CCNIB,US,1978,124719
CCNIB,US,1979,62843
CCNIB,US,1980,-35030
CCNIB,US,1981,-15949
CCNIB,US,1982,-21656
CCNIB,US,1983,-15636
CCNIB,US,1984,-11488
CCNIB,US,1985,-13492
CCNIB,US,1986,-16754
CCNIB,US,1987,8630
CCNIB,US,1988,39551
CCNIB,US,1989,30404
CCNIB,US,1990,4778
CCNIB,US,1991,9688
CCNIB,US,1992,34625
CCNIB,US,1993,27110
CCNIB,US,1994,58329
CCNIB,US,1995,61061
CCNIB,US,1996,22811
CCNIB,US,1997,46440
CCNIB,US,1998,67095
CCNIB,US,1999,57692
CCNIB,US,2000,65363
CCNIB,US,2001,29260
CCNIB,US,2002,60758
CCNIB,US,2003,50515
CCNIB,US,2004,137762
CCNIB,US,2005,44191
CCNIB,US,2006,60787
CCNIB,US,2007,25191
CCNIB,US,2008,40772
CCNIB,US,2009,-23811
CCNIB,US,2010,-6171
CCNIB,US,2011,11104
CCNIB,US,2012,3983
CCNIB,US,2013,-17422
CCNIB,US,2014,-21560
CCNIB,US,2015,-17781
CCNIP,US,1960,-227
CCNIP,US,1961,-318
CCNIP,US,1962,-222
CCNIP,US,1963,-298
CCNIP,US,1964,-421
CCNIP,US,1965,-744
CCNIP,US,1966,-1006
CCNIP,US,1967,-618
CCNIP,US,1968,-698
CCNIP,US,1969,-1456
CCNIP,US,1970,-2325
CCNIP,US,1971,-1335
CCNIP,US,1972,-1047
CCNIP,US,1973,-301
CCNIP,US,1974,2262
CCNIP,US,1975,546
CCNIP,US,1976,-4
CCNIP,US,1977,588
CCNIP,US,1978,5029
CCNIP,US,1979,2534
CCNIP,US,1980,-1413
CCNIP,US,1981,-643
CCNIP,US,1982,-873
CCNIP,US,1983,-630
CCNIP,US,1984,-463
CCNIP,US,1985,-544
CCNIP,US,1986,-676
CCNIP,US,1987,348
CCNIP,US,1988,1595
CCNIP,US,1989,1226
CCNIP,US,1990,193
CCNIP,US,1991,391
CCNIP,US,1992,1396
CCNIP,US,1993,1093
CCNIP,US,1994,2352
CCNIP,US,1995,2462
CCNIP,US,1996,920
CCNIP,US,1997,1873
CCNIP,US,1998,2705
CCNIP,US,1999,2326
CCNIP,US,2000,2636
CCNIP,US,2001,1180
CCNIP,US,2002,2450
CCNIP,US,2003,2037
CCNIP,US,2004,5555
CCNIP,US,2005,1782
CCNIP,US,2006,2451
CCNIP,US,2007,1016
CCNIP,US,2008,1644
CCNIP,US,2009,-960
CCNIP,US,2010,-249
CCNIP,US,2011,448
CCNIP,US,2012,161
CCNIP,US,2013,-703
CCNIP,US,2014,-869
CCNIP,US,2015,-717
CCNIV,US,1990,22
CCNIV,US,1991,44
CCNIV,US,1999,140
CCNIV,US,2010,158
CLACB,US,1960,75624
CLACB,US,1961,19096
CLACB,US,1962,17032
CLACB,US,1963,16593
CLACB,US,1964,17586
CLACB,US,1965,16135
CLACB,US,1966,14898
CLACB,US,1967,11351
CLACB,US,1968,10139
CLACB,US,1969,7502
CLACB,US,1970,6917
CLACB,US,1971,4738
CLACB,US,1972,3705
CLACB,US,1973,2633
CLACB,US,1974,1801
CLACB,US,1975,542
CLACB,US,1976,273
CLACB,US,1977,204
CLACB,US,1978,0
CLACB,US,1979,0
CLACB,US,1980,0
CLACB,US,1981,0
CLACB,US,1982,0
CLACB,US,1983,0
CLACB,US,1984,0
CLACB,US,1985,0
CLACB,US,1986,0
CLACB,US,1987,0
CLACB,US,1988,0
CLACB,US,1989,0
CLACB,US,1990,0
CLACB,US,1991,0
CLACB,US,1992,0
CLACB,US,1993,0
CLACB,US,1994,0
CLACB,US,1995,0
CLACB,US,1996,0
CLACB,US,1997,0
CLACB,US,1998,0
CLACB,US,1999,0
CLACB,US,2000,0
CLACB,US,2001,0
CLACB,US,2002,0
CLACB,US,2003,0
CLACB,US,2004,0
CLACB,US,2005,0
CLACB,US,2006,0
CLACB,US,2007,0
CLACB,US,2008,0
CLACB,US,2009,0
CLACB,US,2010,0
CLACB,US,2011,0
CLACB,US,2012,0
CLACB,US,2013,0
CLACB,US,2014,0
CLACB,US,2015,0
CLACD,US,1978,0
CLACD,US,1979,0
CLACD,US,1980,0
CLACD,US,1981,0
CLACD,US,1982,0
CLACD,US,1983,0
CLACD,US,1984,0
CLACD,US,1985,0
CLACD,US,1986,0
CLACD,US,1987,0
CLACD,US,1988,0
CLACD,US,1989,0
CLACD,US,1990,0
CLACD,US,1991,0
CLACD,US,1992,0
CLACD,US,1993,0
CLACD,US,1994,0
CLACD,US,1995,0
CLACD,US,1996,0
CLACD,US,1997,0
CLACD,US,1998,0
CLACD,US,1999,0
CLACD,US,2000,0
CLACD,US,2001,0
CLACD,US,2002,0
CLACD,US,2003,0
CLACD,US,2004,0
CLACD,US,2005,0
CLACD,US,2006,0
CLACD,US,2007,0
CLACD,US,2008,0
CLACD,US,2009,0
CLACD,US,2010,0
CLACD,US,2011,0
CLACD,US,2012,0
CLACD,US,2013,0
CLACD,US,2014,0
CLACD,US,2015,0
CLACK,US,2000,0
CLACK,US,2001,0
CLACK,US,2002,0
CLACK,US,2003,0
CLACK,US,2004,0
CLACK,US,2005,0
CLACK,US,2006,0
CLACK,US,2007,0
CLACK,US,2008,0
CLACK,US,2009,0
CLACK,US,2010,0
CLACK,US,2011,0
CLACK,US,2012,0
CLACK,US,2013,0
CLACK,US,2014,0
CLACK,US,2015,0
CLACP,US,1960,3046
CLACP,US,1961,770
CLACP,US,1962,687
CLACP,US,1963,670
CLACP,US,1964,711
CLACP,US,1965,655
CLACP,US,1966,609
CLACP,US,1967,467
CLACP,US,1968,417
CLACP,US,1969,313
CLACP,US,1970,298
CLACP,US,1971,207
CLACP,US,1972,163
CLACP,US,1973,116
CLACP,US,1974,80
CLACP,US,1975,24
CLACP,US,1976,12
CLACP,US,1977,9
CLACP,US,1978,0
CLACP,US,1979,0
CLACP,US,1980,0
CLACP,US,1981,0
CLACP,US,1982,0
CLACP,US,1983,0
CLACP,US,1984,0
CLACP,US,1985,0
CLACP,US,1986,0
CLACP,US,1987,0
CLACP,US,1988,0
CLACP,US,1989,0
CLACP,US,1990,0
CLACP,US,1991,0
CLACP,US,1992,0
CLACP,US,1993,0
CLACP,US,1994,0
CLACP,US,1995,0
CLACP,US,1996,0
CLACP,US,1997,0
CLACP,US,1998,0
CLACP,US,1999,0
CLACP,US,2000,0
CLACP,US,2001,0
CLACP,US,2002,0
CLACP,US,2003,0
CLACP,US,2004,0
CLACP,US,2005,0
CLACP,US,2006,0
CLACP,US,2007,0
CLACP,US,2008,0
CLACP,US,2009,0
CLACP,US,2010,0
CLACP,US,2011,0
CLACP,US,2012,0
CLACP,US,2013,0
CLACP,US,2014,0
CLACP,US,2015,0
CLACV,US,1978,0
CLACV,US,1979,0
CLACV,US,1980,0
CLACV,US,1981,0
CLACV,US,1982,0
CLACV,US,1983,0
CLACV,US,1984,0
CLACV,US,1985,0
CLACV,US,1986,0
CLACV,US,1987,0
CLACV,US,1988,0
CLACV,US,1989,0
CLACV,US,1990,0
CLACV,US,1991,0
CLACV,US,1992,0
CLACV,US,1993,0
CLACV,US,1994,0
CLACV,US,1995,0
CLACV,US,1996,0
CLACV,US,1997,0
CLACV,US,1998,0
CLACV,US,1999,0
CLACV,US,2000,0
CLACV,US,2001,0
CLACV,US,2002,0
CLACV,US,2003,0
CLACV,US,2004,0
CLACV,US,2005,0
CLACV,US,2006,0
CLACV,US,2007,0
CLACV,US,2008,0
CLACV,US,2009,0
CLACV,US,2010,0
CLACV,US,2011,0
CLACV,US,2012,0
CLACV,US,2013,0
CLACV,US,2014,0
CLACV,US,2015,0
CLCCB,US,1960,401969
CLCCB,US,1961,366139
CLCCB,US,1962,357649
CLCCB,US,1963,314331
CLCCB,US,1964,271710
CLCCB,US,1965,262503
CLCCB,US,1966,260256
CLCCB,US,1967,223054
CLCCB,US,1968,205459
CLCCB,US,1969,192705
CLCCB,US,1970,163002
CLCCB,US,1971,177549
CLCCB,US,1972,152546
CLCCB,US,1973,159585
CLCCB,US,1974,173737
CLCCB,US,1975,145705
CLCCB,US,1976,144001
CLCCB,US,1977,147778
CLCCB,US,1978,164620
CLCCB,US,1979,150807
CLCCB,US,1980,116684
CLCCB,US,1981,137034
CLCCB,US,1982,155495
CLCCB,US,1983,161912
CLCCB,US,1984,169172
CLCCB,US,1985,137630
CLCCB,US,1986,135642
CLCCB,US,1987,127108
CLCCB,US,1988,131184
CLCCB,US,1989,115299
CLCCB,US,1990,123829
CLCCB,US,1991,115432
CLCCB,US,1992,116757
CLCCB,US,1993,116507
CLCCB,US,1994,117116
CLCCB,US,1995,116329
CLCCB,US,1996,120065
CLCCB,US,1997,128728
CLCCB,US,1998,100594
CLCCB,US,1999,101615
CLCCB,US,2000,85811
CLCCB,US,2001,88293
CLCCB,US,2002,87814
CLCCB,US,2003,82868
CLCCB,US,2004,102859
CLCCB,US,2005,95743
CLCCB,US,2006,64346
CLCCB,US,2007,70384
CLCCB,US,2008,80427
CLCCB,US,2009,73249
CLCCB,US,2010,69590
CLCCB,US,2011,61732
CLCCB,US,2012,43654
CLCCB,US,2013,41479
CLCCB,US,2014,40461
CLCCB,US,2015,31071
CLCCD,US,1974,1
CLCCP,US,1960,16789
CLCCP,US,1961,15293
CLCCP,US,1962,14972
CLCCP,US,1963,13211
CLCCP,US,1964,11409
CLCCP,US,1965,11041
CLCCP,US,1966,11002
CLCCP,US,1967,9518
CLCCP,US,1968,8793
CLCCP,US,1969,8305
CLCCP,US,1970,7090
CLCCP,US,1971,7753
CLCCP,US,1972,6674
CLCCP,US,1973,7004
CLCCP,US,1974,7764
CLCCP,US,1975,6587
CLCCP,US,1976,6330
CLCCP,US,1977,6447
CLCCP,US,1978,7323
CLCCP,US,1979,6710
CLCCP,US,1980,5097
CLCCP,US,1981,6085
CLCCP,US,1982,6839
CLCCP,US,1983,7096
CLCCP,US,1984,7395
CLCCP,US,1985,6068
CLCCP,US,1986,5904
CLCCP,US,1987,5324
CLCCP,US,1988,5561
CLCCP,US,1989,4872
CLCCP,US,1990,5379
CLCCP,US,1991,4997
CLCCP,US,1992,5045
CLCCP,US,1993,5101
CLCCP,US,1994,5111
CLCCP,US,1995,5052
CLCCP,US,1996,5285
CLCCP,US,1997,5752
CLCCP,US,1998,4322
CLCCP,US,1999,4293
CLCCP,US,2000,3673
CLCCP,US,2001,3888
CLCCP,US,2002,3912
CLCCP,US,2003,3685
CLCCP,US,2004,4610
CLCCP,US,2005,4342
CLCCP,US,2006,2936
CLCCP,US,2007,3173
CLCCP,US,2008,3506
CLCCP,US,2009,3210
CLCCP,US,2010,3081
CLCCP,US,2011,2793
CLCCP,US,2012,2045
CLCCP,US,2013,1951
CLCCP,US,2014,1887
CLCCP,US,2015,1503
CLCCV,US,2004,183
CLCCV,US,2005,207
CLCCV,US,2006,149
CLEIB,US,1960,4226595
CLEIB,US,1961,4355064
CLEIB,US,1962,4622438
CLEIB,US,1963,5050061
CLEIB,US,1964,5379761
CLEIB,US,1965,5821355
CLEIB,US,1966,6301552
CLEIB,US,1967,6444876
CLEIB,US,1968,6993577
CLEIB,US,1969,7219168
CLEIB,US,1970,7228006
CLEIB,US,1971,7299249
CLEIB,US,1972,7842523
CLEIB,US,1973,8659920
CLEIB,US,1974,8538706
CLEIB,US,1975,8789280
CLEIB,US,1976,9730659
CLEIB,US,1977,10258749
CLEIB,US,1978,10253442
CLEIB,US,1979,11270255
CLEIB,US,1980,12157926
CLEIB,US,1981,12622872
CLEIB,US,1982,12537754
CLEIB,US,1983,13184982
CLEIB,US,1984,13961625
CLEIB,US,1985,14586431
CLEIB,US,1986,14418435
CLEIB,US,1987,15114830
CLEIB,US,1988,15886154
CLEIB,US,1989,16135278
CLEIB,US,1990,16258995
CLEIB,US,1991,16247935
CLEIB,US,1992,16463621
CLEIB,US,1993,17194422
CLEIB,US,1994,17259079
CLEIB,US,1995,17465065
CLEIB,US,1996,18427577
CLEIB,US,1997,18902863
CLEIB,US,1998,19215808
CLEIB,US,1999,19279063
CLEIB,US,2000,20219797
CLEIB,US,2001,19613575
CLEIB,US,2002,19782944
CLEIB,US,2003,20183337
CLEIB,US,2004,20303713
CLEIB,US,2005,20735427
CLEIB,US,2006,20459989
CLEIB,US,2007,20805249
CLEIB,US,2008,20510599
CLEIB,US,2009,18223766
CLEIB,US,2010,19133366
CLEIB,US,2011,18035415
CLEIB,US,2012,15821257
CLEIB,US,2013,16450431
CLEIB,US,2014,16427232
CLEIB,US,2015,14138235
CLEIP,US,1960,176685
CLEIP,US,1961,182185
CLEIP,US,1962,193316
CLEIP,US,1963,211332
CLEIP,US,1964,225425
CLEIP,US,1965,244788
CLEIP,US,1966,266477
CLEIP,US,1967,274185
CLEIP,US,1968,297779
CLEIP,US,1969,310641
CLEIP,US,1970,320182
CLEIP,US,1971,327301
CLEIP,US,1972,351768
CLEIP,US,1973,389212
CLEIP,US,1974,391811
CLEIP,US,1975,405962
CLEIP,US,1976,448371
CLEIP,US,1977,477126
CLEIP,US,1978,481235
CLEIP,US,1979,527051
CLEIP,US,1980,569274
CLEIP,US,1981,596797
CLEIP,US,1982,593666
CLEIP,US,1983,625211
CLEIP,US,1984,664399
CLEIP,US,1985,693841
CLEIP,US,1986,685056
CLEIP,US,1987,717894
CLEIP,US,1988,758372
CLEIP,US,1989,772190
CLEIP,US,1990,782567
CLEIP,US,1991,783874
CLEIP,US,1992,795094
CLEIP,US,1993,831645
CLEIP,US,1994,838354
CLEIP,US,1995,850230
CLEIP,US,1996,896921
CLEIP,US,1997,921364
CLEIP,US,1998,936619
CLEIP,US,1999,940922
CLEIP,US,2000,985821
CLEIP,US,2001,964433
CLEIP,US,2002,977507
CLEIP,US,2003,1005063
CLEIP,US,2004,1016208
CLEIP,US,2005,1037419
CLEIP,US,2006,1026571
CLEIP,US,2007,1045056
CLEIP,US,2008,1040483
CLEIP,US,2009,933539
CLEIP,US,2010,975052
CLEIP,US,2011,932484
CLEIP,US,2012,823551
CLEIP,US,2013,857962
CLEIP,US,2014,851602
CLEIP,US,2015,738444
CLEIV,US,1981,19365
CLEIV,US,1987,22785
CLEIV,US,1989,23376
CLICB,US,1960,4547884
CLICB,US,1961,4350831
CLICB,US,1962,4392800
CLICB,US,1963,4599452
CLICB,US,1964,4923268
CLICB,US,1965,5134435
CLICB,US,1966,5223593
CLICB,US,1967,4942087
CLICB,US,1968,4866866
CLICB,US,1969,4718533
CLICB,US,1970,4663514
CLICB,US,1971,3951081
CLICB,US,1972,3995678
CLICB,US,1973,4044258
CLICB,US,1974,3855006
CLICB,US,1975,3657641
CLICB,US,1976,3642139
CLICB,US,1977,3442911
CLICB,US,1978,3302449
CLICB,US,1979,3582888
CLICB,US,1980,3155354
CLICB,US,1981,3147737
CLICB,US,1982,2543952
CLICB,US,1983,2489325
CLICB,US,1984,2843097
CLICB,US,1985,2777190
CLICB,US,1986,2646289
CLICB,US,1987,2669971
CLICB,US,1988,2831324
CLICB,US,1989,2773940
CLICB,US,1990,2753900
CLICB,US,1991,2600434
CLICB,US,1992,2511793
CLICB,US,1993,2499623
CLICB,US,1994,2506697
CLICB,US,1995,2500067
CLICB,US,1996,2438143
CLICB,US,1997,2396101
CLICB,US,1998,2254489
CLICB,US,1999,2187568
CLICB,US,2000,2259324
CLICB,US,2001,2193574
CLICB,US,2002,2020119
CLICB,US,2003,2044047
CLICB,US,2004,2046302
CLICB,US,2005,1953954
CLICB,US,2006,1913516
CLICB,US,2007,1864461
CLICB,US,2008,1791789
CLICB,US,2009,1394326
CLICB,US,2010,1625426
CLICB,US,2011,1566710
CLICB,US,2012,1516013
CLICB,US,2013,1546861
CLICB,US,2014,1528884
CLICB,US,2015,1379678
CLICP,US,1960,177402
CLICP,US,1961,170098
CLICP,US,1962,171741
CLICP,US,1963,180024
CLICP,US,1964,192369
CLICP,US,1965,200846
CLICP,US,1966,205076
CLICP,US,1967,194645
CLICP,US,1968,191648
CLICP,US,1969,186586
CLICP,US,1970,186637
CLICP,US,1971,158866
CLICP,US,1972,160624
CLICP,US,1973,162139
CLICP,US,1974,155094
CLICP,US,1975,147244
CLICP,US,1976,146491
CLICP,US,1977,139202
CLICP,US,1978,134479
CLICP,US,1979,145085
CLICP,US,1980,127003
CLICP,US,1981,128410
CLICP,US,1982,105004
CLICP,US,1983,103013
CLICP,US,1984,117767
CLICP,US,1985,116429
CLICP,US,1986,111446
CLICP,US,1987,112052
CLICP,US,1988,118140
CLICP,US,1989,116643
CLICP,US,1990,115207
CLICP,US,1991,109259
CLICP,US,1992,106408
CLICP,US,1993,106215
CLICP,US,1994,106919
CLICP,US,1995,106067
CLICP,US,1996,103395
CLICP,US,1997,101718
CLICP,US,1998,95628
CLICP,US,1999,92846
CLICP,US,2000,94147
CLICP,US,2001,91344
CLICP,US,2002,84403
CLICP,US,2003,85509
CLICP,US,2004,85865
CLICP,US,2005,83774
CLICP,US,2006,82429
CLICP,US,2007,79331
CLICP,US,2008,76463
CLICP,US,2009,60641
CLICP,US,2010,70381
CLICP,US,2011,67671
CLICP,US,2012,63589
CLICP,US,2013,64529
CLICP,US,2014,64243
CLICP,US,2015,58167
CLICV,US,1981,6441
CLICV,US,1982,5301
CLICV,US,1984,5363
CLICV,US,1987,4254
CLICV,US,2002,3418
CLICV,US,2011,7131
CLICV,US,2014,5716
CLKCB,US,1960,2180349
CLKCB,US,1961,1987969
CLKCB,US,1962,2000581
CLKCB,US,1963,2091438
CLKCB,US,1964,2390576
CLKCB,US,1965,2552406
CLKCB,US,1966,2582365
CLKCB,US,1967,2485301
CLKCB,US,1968,2444894
CLKCB,US,1969,2502344
CLKCB,US,1970,2584122
CLKCB,US,1971,2229205
CLKCB,US,1972,2349983
CLKCB,US,1973,2519980
CLKCB,US,1974,2415134
CLKCB,US,1975,2238950
CLKCB,US,1976,2268478
CLKCB,US,1977,2082406
CLKCB,US,1978,1912597
CLKCB,US,1979,2072555
CLKCB,US,1980,1785716
CLKCB,US,1981,1634799
CLKCB,US,1982,1096201
CLKCB,US,1983,992417
CLKCB,US,1984,1179737
CLKCB,US,1985,1100196
CLKCB,US,1986,961026
CLKCB,US,1987,988279
CLKCB,US,1988,1122560
CLKCB,US,1989,1085642
CLKCB,US,1990,1041846
CLKCB,US,1991,907260
CLKCB,US,1992,867397
CLKCB,US,1993,839450
CLKCB,US,1994,850640
CLKCB,US,1995,884699
CLKCB,US,1996,849714
CLKCB,US,1997,809440
CLKCB,US,1998,773092
CLKCB,US,1999,770879
CLKCB,US,2000,793680
CLKCB,US,2001,715129
CLKCB,US,2002,648778
CLKCB,US,2003,665003
CLKCB,US,2004,649166
CLKCB,US,2005,615998
CLKCB,US,2006,603030
CLKCB,US,2007,597930
CLKCB,US,2008,580198
CLKCB,US,2009,403421
CLKCB,US,2010,554747
CLKCB,US,2011,563997
CLKCB,US,2012,594238
CLKCB,US,2013,616422
CLKCB,US,2014,606019
CLKCB,US,2015,562064
CLKCP,US,1960,81385
CLKCP,US,1961,74201
CLKCP,US,1962,74682
CLKCP,US,1963,78084
CLKCP,US,1964,89249
CLKCP,US,1965,95286
CLKCP,US,1966,96407
CLKCP,US,1967,92800
CLKCP,US,1968,91297
CLKCP,US,1969,93444
CLKCP,US,1970,96481
CLKCP,US,1971,83230
CLKCP,US,1972,87746
CLKCP,US,1973,94101
CLKCP,US,1974,90191
CLKCP,US,1975,83598
CLKCP,US,1976,84704
CLKCP,US,1977,77739
CLKCP,US,1978,71394
CLKCP,US,1979,77368
CLKCP,US,1980,66656
CLKCP,US,1981,61014
CLKCP,US,1982,40907
CLKCP,US,1983,37033
CLKCP,US,1984,44022
CLKCP,US,1985,41056
CLKCP,US,1986,35862
CLKCP,US,1987,36877
CLKCP,US,1988,41888
CLKCP,US,1989,40508
CLKCP,US,1990,38877
CLKCP,US,1991,33854
CLKCP,US,1992,32366
CLKCP,US,1993,31323
CLKCP,US,1994,31740
CLKCP,US,1995,33011
CLKCP,US,1996,31706
CLKCP,US,1997,30203
CLKCP,US,1998,28189
CLKCP,US,1999,28108
CLKCP,US,2000,28939
CLKCP,US,2001,26075
CLKCP,US,2002,23656
CLKCP,US,2003,24248
CLKCP,US,2004,23670
CLKCP,US,2005,23434
CLKCP,US,2006,22957
CLKCP,US,2007,22715
CLKCP,US,2008,22070
CLKCP,US,2009,15326
CLKCP,US,2010,21092
CLKCP,US,2011,21434
CLKCP,US,2012,20751
CLKCP,US,2013,21474
CLKCP,US,2014,21297
CLKCP,US,2015,19708
CLKCV,US,1990,1862
CLKCV,US,2004,1499
CLKCV,US,2006,2132
CLKCV,US,2010,3239
CLKCV,US,2015,2340
CLOCB,US,1960,2367535
CLOCB,US,1961,2362862
CLOCB,US,1962,2392219
CLOCB,US,1963,2508014
CLOCB,US,1964,2532692
CLOCB,US,1965,2582030
CLOCB,US,1966,2641228
CLOCB,US,1967,2456786
CLOCB,US,1968,2421972
CLOCB,US,1969,2216189
CLOCB,US,1970,2079392
CLOCB,US,1971,1721875
CLOCB,US,1972,1645695
CLOCB,US,1973,1524278
CLOCB,US,1974,1439872
CLOCB,US,1975,1418691
CLOCB,US,1976,1373661
CLOCB,US,1977,1360504
CLOCB,US,1978,1389852
CLOCB,US,1979,1510333
CLOCB,US,1980,1369639
CLOCB,US,1981,1512939
CLOCB,US,1982,1447751
CLOCB,US,1983,1496908
CLOCB,US,1984,1663360
CLOCB,US,1985,1676994
CLOCB,US,1986,1685264
CLOCB,US,1987,1681692
CLOCB,US,1988,1708764
CLOCB,US,1989,1688297
CLOCB,US,1990,1712054
CLOCB,US,1991,1693175
CLOCB,US,1992,1644396
CLOCB,US,1993,1660172
CLOCB,US,1994,1656056
CLOCB,US,1995,1615368
CLOCB,US,1996,1588428
CLOCB,US,1997,1586661
CLOCB,US,1998,1481397
CLOCB,US,1999,1416689
CLOCB,US,2000,1465644
CLOCB,US,2001,1478445
CLOCB,US,2002,1371341
CLOCB,US,2003,1379044
CLOCB,US,2004,1397136
CLOCB,US,2005,1337956
CLOCB,US,2006,1310486
CLOCB,US,2007,1266531
CLOCB,US,2008,1211592
CLOCB,US,2009,990905
CLOCB,US,2010,1070679
CLOCB,US,2011,1002713
CLOCB,US,2012,921775
CLOCB,US,2013,930439
CLOCB,US,2014,922865
CLOCB,US,2015,817615
CLOCP,US,1960,96017
CLOCP,US,1961,95897
CLOCP,US,1962,97059
CLOCP,US,1963,101940
CLOCP,US,1964,103120
CLOCP,US,1965,105560
CLOCP,US,1966,108669
CLOCP,US,1967,101845
CLOCP,US,1968,100351
CLOCP,US,1969,93142
CLOCP,US,1970,90156
CLOCP,US,1971,75636
CLOCP,US,1972,72878
CLOCP,US,1973,68038
CLOCP,US,1974,64903
CLOCP,US,1975,63646
CLOCP,US,1976,61787
CLOCP,US,1977,61463
CLOCP,US,1978,63085
CLOCP,US,1979,67717
CLOCP,US,1980,60347
CLOCP,US,1981,67395
CLOCP,US,1982,64097
CLOCP,US,1983,65980
CLOCP,US,1984,73745
CLOCP,US,1985,75372
CLOCP,US,1986,75583
CLOCP,US,1987,75175
CLOCP,US,1988,76252
CLOCP,US,1989,76134
CLOCP,US,1990,76330
CLOCP,US,1991,75405
CLOCP,US,1992,74042
CLOCP,US,1993,74892
CLOCP,US,1994,75179
CLOCP,US,1995,73055
CLOCP,US,1996,71689
CLOCP,US,1997,71515
CLOCP,US,1998,67439
CLOCP,US,1999,64738
CLOCP,US,2000,65208
CLOCP,US,2001,65268
CLOCP,US,2002,60747
CLOCP,US,2003,61261
CLOCP,US,2004,62195
CLOCP,US,2005,60340
CLOCP,US,2006,59472
CLOCP,US,2007,56615
CLOCP,US,2008,54393
CLOCP,US,2009,45314
CLOCP,US,2010,49289
CLOCP,US,2011,46238
CLOCP,US,2012,42838
CLOCP,US,2013,43055
CLOCP,US,2014,42946
CLOCP,US,2015,38459
CLOCV,US,1971,808
CLOCV,US,1998,2151
CLOCV,US,2003,2128
CLOCV,US,2013,2990
CLOSB,US,1970,2067520
CLOSB,US,1971,1712350
CLOSB,US,1972,1637745
CLOSB,US,1973,1516565
CLOSB,US,1974,1434878
CLOSB,US,1975,1414830
CLOSB,US,1976,1369346
CLOSB,US,1977,1356715
CLOSB,US,1978,1386463
CLOSB,US,1979,1505996
CLOSB,US,1980,1366451
CLOSB,US,1981,1487325
CLOSB,US,1982,1438623
CLOSB,US,1983,1492675
CLOSB,US,1984,1655579
CLOSB,US,1985,1669216
CLOSB,US,1986,1679572
CLOSB,US,1987,1676161
CLOSB,US,1988,1704021
CLOSB,US,1989,1684041
CLOSB,US,1990,1708772
CLOSB,US,1991,1689420
CLOSB,US,1992,1641064
CLOSB,US,1993,1656681
