StateCode,Year,ABICB,ABICP,ARICB,ARICP,ARTCB,ARTCP,ARTXB,ARTXP,AVACB,AVACP,AVTCB,AVTCP,AVTXB,AVTXP,BMTCB,CLACB,CLACP,CLCCB,CLCCP,CLEIB,CLEIP,CLICB,CLICP,CLKCB,CLKCP,CLOCB,CLOCP,CLPRB,CLPRP,CLRCB,CLRCP,CLTCB,CLTCP,CLTXB,CLTXP,COICB,COICP,DFACB,DFACP,DFCCB,DFCCP,DFEIB,DFEIP,DFICB,DFICP,DFRCB,DFRCP,DFTCB,DFTCP,DFTXB,DFTXP,DKEIB,DKEIP,ELEXB,ELEXP,ELIMB,ELIMP,ELISB,ELNIB,ELNIP,EMACB,EMCCB,EMFDB,EMICB,EMLCB,EMTCB,ENACP,ENCCP,ENICP,ENPRP,ENTCP,ESACB,ESACP,ESCCB,ESCCP,ESICB,ESICP,ESRCB,ESRCP,ESTCB,ESTCP,ESTXB,ESTXP,FFTCB,FNICB,FNICP,FOICB,FOICP,FSICB,FSICP,GECCB,GEEGB,GEEGP,GEICB,GERCB,GETCB,GETXB,HYCCB,HYCCP,HYEGB,HYEGP,HYICB,HYICP,HYTCB,HYTCP,HYTXB,HYTXP,JFACB,JFACP,JFTCB,JFTCP,JFTXB,JFTXP,JKACB,JKACP,JKTCB,JKTCP,JNACB,JNACP,JNTCB,JNTCP,KSCCB,KSCCP,KSICB,KSICP,KSRCB,KSRCP,KSTCB,KSTCP,KSTXB,KSTXP,LGACB,LGACP,LGCCB,LGCCP,LGICB,LGICP,LGRCB,LGRCP,LGTCB,LGTCP,LGTXB,LGTXP,LOACB,LOCCB,LOICB,LORCB,LOTCB,LOTXB,LUACB,LUACP,LUICB,LUICP,LUTCB,LUTCP,LUTXB,LUTXP,MBICB,MBICP,MGACB,MGACP,MGCCB,MGCCP,MGICB,MGICP,MGTCB,MGTCP,MGTXB,MGTXP,MMTCB,MSICB,MSICP,NAICB,NAICP,NGACB,NGACP,NGCCB,NGCCP,NGEIB,NGEIP,NGICB,NGICP,NGLPB,NGLPP,NGMPB,NGMPP,NGPZB,NGPZP,NGRCB,NGRCP,NGTCB,NGTCP,NGTXB,NGTXP,NGVHB,NGVHP,NNACB,NNCCB,NNEIB,NNICB,NNRCB,NNTCB,NUEGB,NUEGP,NUETB,NUETP,P1ICB,P1ICP,P1TCB,P1TCP,P1TXB,P1TXP,PAACB,PAACP,PACCB,PACCP,PAEIB,PAEIP,PAICB,PAICP,PAPRB,PAPRP,PARCB,PARCP,PATCB,PATCP,PATXB,PATXP,PCCCB,PCCCP,PCEIB,PCEIP,PCICB,PCICP,PCRFB,PCTCB,PCTCP,PLICB,PLICP,PMTCB,POICB,POICP,POTCB,POTCP,POTXB,POTXP,PPICB,PPICP,REPRB,RETCB,RFACB,RFACP,RFCCB,RFCCP,RFEIB,RFEIP,RFICB,RFICP,RFTCB,RFTCP,RFTXB,RFTXP,ROPRB,SGICB,SGICP,SNICB,SNICP,SOCCB,SOCCP,SOEGB,SOEGP,SOICB,SOICP,SORCB,SOTCB,SOTXB,TEACB,TEAPB,TECCB,TECPB,TEEIB,TEICB,TEIPB,TEPRB,TERCB,TERPB,TETCB,TETPB,TETXB,TNACB,TNCCB,TNICB,TNRCB,TNTXB,TPOPP,UOICB,UOICP,USICB,USICP,WDCCB,WDEIB,WDICB,WDRCB,WDRCP,WSCCB,WSEIB,WSICB,WWCCB,WWEIB,WWICB,WWTCB,WWTXB,WXICB,WXICP,WYCCB,WYCCP,WYEGB,WYEGP,WYICB,WYICP,WYTCB,WYTCP,WYTXB,WYTXP
WI,1976,0,0,23743,3578,23743,3578,23743,3578,871,172,871,172,871,172,52438,5,0,8860,376,231952,10868,59534,2593,7149,267,52385,2326,0,0,3619,154,303970,13991,72018,3123,0,0,39911,6852,11832,2031,3689,633,47234,8109,72985,12530,175651,30155,171963,29521,4114,708,0,0,0,0,-9590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30077,8815,39453,11563,41399,12133,110928,32511,110928,32511,1194785,0,0,0,0,300,50,0,0,0,0,0,0,0,0,0,14261,1375,2872,277,17132,1652,2872,277,12256,2168,12682,2243,12256,2168,11681,2060,12106,2135,575,107,575,107,184,33,1976,348,2250,397,4410,778,4410,778,394,103,2782,725,10097,2774,22509,5868,35782,9470,35782,9470,0,71970,94405,99062,265438,265438,3350,552,2867,473,6217,1025,6217,1025,0,0,270448,51484,270,51,11064,2106,281782,53642,281782,53642,281782,588,101,0,0,2349,2309,58690,57702,12153,11985,122433,120372,0,0,0,0,2349,2309,124888,122786,320512,315154,308359,303169,0,0,2349,58690,12153,122433,124888,320512,118450,10722,118450,10722,37462,5960,44217,7130,44118,7114,329669,61719,16886,3130,9139,1508,116864,20699,0,0,97744,18794,570303,105851,561164,104343,0,0,99,16,756,126,756,855,142,0,0,570303,8876,1560,8975,1577,8876,1560,0,0,69570,69570,2439,388,1818,289,4926,784,11006,1751,20190,3211,15263,2428,69570,3103,517,2072,395,0,0,0,0,0,0,0,0,0,332023,72,186736,41,385956,474363,103,188020,380094,83,1373216,299,1373216,332023,114766,379959,281031,1107778,4596,0,0,0,0,253,0,38803,13382,669,0,0,0,253,0,38803,52438,52438,2057,371,0,0,0,0,0,0,0,0,0,0
WI,1977,0,0,20923,3153,20923,3153,20923,3153,921,182,921,182,921,182,55515,4,0,6586,281,242706,11492,55658,2414,7557,282,48101,2132,0,0,2561,109,307515,14297,64809,2804,0,0,42827,7352,11834,2032,3805,653,47051,8077,72996,12531,178512,30646,174708,29993,4049,696,0,0,0,0,915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31512,9236,41853,12266,43051,12618,116416,34120,116416,34120,1244917,0,0,0,0,252,42,0,0,0,0,0,0,0,0,0,16176,1550,2827,271,19003,1821,2827,271,12710,2248,12954,2291,12710,2248,12110,2136,12354,2179,600,112,600,112,155,27,1731,305,1885,332,3771,665,3771,665,478,125,2680,699,15189,4231,21680,5652,40026,10705,40026,10705,0,75320,100036,102900,278256,278256,3168,522,3010,496,6178,1019,6178,1019,0,0,278331,52985,265,50,9974,1899,288570,54934,288570,54934,288570,665,115,0,0,2416,2380,62200,61280,6454,6365,162244,159843,0,0,0,0,2416,2380,121084,119292,354397,349160,347944,342795,0,0,2416,62200,6454,162244,121084,354397,117864,10945,117864,10945,33886,5404,40049,6474,40014,6468,340589,63757,16944,3128,10554,1731,118356,21560,0,0,96561,18516,583004,108692,572450,106961,0,0,35,6,691,115,691,726,121,0,0,583004,8221,1449,8256,1455,8221,1449,0,0,74518,74518,2154,343,2012,320,6471,1029,12256,1949,22892,3641,16422,2612,74518,2733,456,2161,412,0,0,0,0,0,0,0,0,0,343008,74,192846,42,393757,521255,113,192382,381104,82,1438214,311,1438214,343008,117527,421219,278204,1159958,4627,0,0,0,0,284,0,40282,14947,747,0,2,0,284,2,40282,55515,55513,1719,310,0,0,0,0,0,0,0,0,0,0
WI,1978,0,0,27071,4079,27071,4079,27071,4079,646,128,646,128,646,128,66214,0,0,4538,220,238589,11415,51572,2279,4222,158,47350,2122,0,0,1355,66,296054,13980,57465,2565,0,0,48130,8263,12068,2072,7388,1268,48234,8281,74442,12780,190262,32663,182874,31395,7388,1268,0,0,0,0,5398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32970,9663,44721,13107,44513,13046,122204,35816,122204,35816,1277575,0,0,0,0,280,47,0,0,0,0,0,0,0,0,0,21353,2061,3210,310,24563,2371,3210,310,13373,2370,13373,2370,13373,2370,12271,2164,12271,2164,1103,206,1103,206,169,30,1696,299,2059,363,3924,692,3924,692,535,139,2591,675,10118,2827,20964,5465,34207,9106,34207,9106,0,79841,108297,107793,295931,295931,3402,561,3232,533,6634,1094,6634,1094,0,0,289633,55137,321,61,8366,1593,298320,56790,298320,56790,298320,579,100,0,0,1688,1667,78861,77890,8354,8312,155904,153984,0,0,0,0,1688,1667,130480,128873,375286,370726,366933,362414,0,0,1688,78861,8354,155904,130480,375286,128208,11718,128208,11718,40739,6458,47045,7545,47015,7540,358564,67050,16771,3096,16031,2643,117403,20740,0,0,97465,18608,606235,112137,590204,109494,0,0,30,5,712,118,712,742,123,0,0,606235,8740,1546,8770,1551,8740,1546,0,0,90777,90777,2845,453,1622,258,8613,1370,9946,1582,23026,3663,14413,2293,90777,2800,467,2598,495,0,0,0,0,0,0,0,0,0,360252,78,213341,46,412737,527892,114,218985,400475,86,1501958,323,1501959,360252,133500,419595,292682,1206028,4646,0,0,0,0,359,0,46784,18868,943,0,202,0,359,202,46784,66214,66011,1772,320,0,0,0,0,0,0,0,0,0,0
WI,1979,0,0,22004,3316,22004,3316,22004,3316,569,113,569,113,569,113,69131,0,0,6018,294,256326,12297,57215,2492,4183,156,53032,2336,0,0,1505,73,321063,15156,64737,2859,0,0,54842,9415,11581,1988,4520,776,44819,7694,71437,12264,187199,32137,182679,31361,4520,776,0,0,0,0,4784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34164,10013,46042,13494,45328,13285,125534,36792,125534,36792,1258434,0,0,0,0,175,29,0,0,0,0,0,0,0,0,0,20964,2025,2781,269,23745,2294,2781,269,14602,2591,14602,2591,14602,2591,13113,2313,13113,2313,1489,278,1489,278,57,10,505,89,692,122,1253,221,1253,221,508,132,1521,397,11468,3151,12307,3208,25804,6888,25804,6888,0,81553,109905,108203,299661,299661,3559,587,3382,558,6942,1145,6942,1145,0,0,274555,52266,315,60,7643,1455,282513,53781,282513,53781,282513,536,92,0,0,3935,3884,81812,80756,21426,21213,138784,136992,0,0,0,0,3935,3884,126303,124672,372258,367517,350834,346304,0,0,3935,81812,21426,138784,126303,372258,113175,10403,113175,10403,34293,5453,39419,6326,39170,6284,350725,65437,14798,2665,8176,1359,106978,19145,0,0,84436,15594,565113,104200,556937,102841,0,0,249,41,589,98,589,838,139,0,0,565113,8403,1490,8651,1531,8403,1490,0,0,92876,92876,2089,332,1324,211,3407,542,8755,1393,15576,2478,12169,1936,92876,2736,456,2631,501,0,0,0,0,0,0,0,0,0,354660,76,218796,47,420411,506304,108,206051,389510,83,1469270,314,1469271,354660,137243,396399,281307,1169610,4683,0,0,0,0,450,0,44600,23736,1187,0,345,0,450,345,44600,69131,68786,1735,313,0,0,0,0,0,0,0,0,0,0
WI,1980,0,0,20012,3016,20012,3016,20012,3016,626,124,626,124,626,124,165342,0,0,978,40,271504,13229,54568,2364,5413,202,49155,2162,0,0,260,11,327310,15644,55806,2415,0,0,49923,8570,9796,1682,2908,499,20903,3589,47500,8155,131031,22495,128123,21995,2908,499,0,0,0,0,11653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34185,10019,45345,13290,46393,13597,125923,36906,125923,36906,1157148,0,0,0,0,204,34,0,0,0,0,0,0,0,0,0,19291,1857,2679,258,21970,2115,2679,258,13508,2397,13508,2397,13508,2397,12149,2143,12149,2143,1359,254,1359,254,323,57,232,41,703,124,1259,222,1259,222,321,84,1481,386,8879,2444,11980,3123,22660,6036,22660,6036,0,82123,108934,111451,302508,302508,3170,523,3012,497,6182,1019,6182,1019,0,0,251602,47897,399,76,8580,1633,260581,49606,260581,49606,260581,508,88,0,0,8312,8246,77727,77107,13836,13739,130573,129532,0,0,0,0,8312,8246,124224,123233,354672,351857,340836,338118,0,0,8312,77726,13836,130573,124223,354670,108111,9911,108111,9911,31374,4993,36247,5829,36196,5820,320624,59829,12187,2231,3390,576,78783,14097,0,0,60183,11402,475168,88135,471778,87558,0,0,51,9,555,92,555,607,101,0,0,475168,8117,1439,8168,1448,8117,1439,0,0,187312,187312,1474,235,188,30,430,68,9048,1439,11141,1772,10710,1704,187312,2625,437,2530,482,0,0,0,0,0,0,0,0,0,328937,70,207747,44,416778,562965,119,295424,364577,77,1464225,311,1464225,328937,125624,454030,253126,1161717,4712,0,0,0,0,548,0,142082,22066,1103,0,646,0,548,646,142082,165342,164696,1695,306,0,0,0,0,0,0,0,0,0,0
WI,1981,13,2,12924,1948,12924,1948,12924,1948,545,108,545,108,545,108,174255,0,0,785,34,273509,13841,52861,2304,5065,189,47796,2115,0,0,172,7,327327,16186,53818,2345,0,0,49046,8420,6712,1152,2045,351,20705,3555,43630,7490,122138,20968,120093,20617,2045,351,0,0,0,0,22723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34899,10228,47985,14064,46863,13735,129748,38027,129748,38027,1094896,0,0,0,0,104,17,0,0,0,0,0,0,0,0,0,19691,1884,2696,258,22386,2142,2696,258,12868,2282,12868,2282,12868,2282,11659,2056,11659,2056,1209,226,1209,226,28,5,272,48,408,72,709,125,709,125,734,191,1343,350,5600,1558,10863,2832,18540,4932,18540,4932,0,81723,112366,109739,303829,303829,3040,501,2889,476,5928,977,5928,977,-612,-117,245826,46797,425,81,7115,1354,253365,48233,253365,48233,253365,1254,216,0,0,8183,8110,68689,68075,7487,7427,130760,129591,0,0,0,0,8183,8110,112413,111408,327533,324611,320045,317184,0,0,8183,68688,7487,130758,112411,327529,107201,9719,107201,9719,23424,3766,27684,4492,27445,4453,312545,58377,8582,1600,2368,404,61643,10997,0,0,54902,10394,440040,81772,437672,81368,0,0,239,40,562,93,562,801,133,0,0,440040,7339,1295,7578,1334,7339,1295,0,0,196641,196641,486,77,75,12,85,13,4799,763,5444,866,5360,852,196641,2896,483,2877,548,0,0,0,0,0,0,0,0,0,320728,68,195234,41,410853,558270,118,303842,347228,73,1421461,301,1421460,320728,113511,445904,237488,1117631,4726,-721,-124,0,0,556,0,142260,23140,1157,0,598,7701,556,598,149961,174255,173657,968,175,0,0,0,0,0,0,0,0,0,0
WI,1982,13,3,14008,2111,14008,2111,14008,2111,154,31,154,31,154,31,170138,0,0,759,32,270572,13470,52663,2285,2868,107,49796,2178,0,0,155,7,324150,15794,53578,2324,0,0,47294,8119,7446,1278,1494,257,19178,3292,44065,7565,119477,20511,117983,20255,1494,257,0,0,0,0,18057,0,0,22,0,0,1,0,22,6,0,0,0,6,0,0,34857,10216,45755,13410,47694,13978,128306,37604,128306,37604,1077423,0,0,0,0,116,19,0,0,0,0,0,0,0,0,0,22619,2164,2696,258,25315,2422,2696,258,11822,2097,11822,2097,11822,2097,10668,1881,10668,1881,1154,215,1154,215,737,130,187,33,448,79,1372,242,1372,242,629,164,1395,364,8705,2444,11287,2943,22016,5914,22016,5914,0,82417,108185,112771,303373,303373,2772,457,2634,434,5406,891,5406,891,-531,-101,236421,45007,454,86,5988,1140,242863,46233,242863,46233,242863,1099,190,0,0,4016,3968,70530,69694,4370,4318,117273,115882,0,0,0,0,4016,3968,119563,118145,315752,312007,311381,307689,0,0,4016,70527,4370,117268,119558,315738,113696,10268,113696,10268,23732,3793,27954,4508,27843,4489,299273,55903,10268,1896,1605,275,70588,12734,0,0,55800,10586,437535,81395,435930,81120,0,0,111,18,600,100,600,711,118,0,0,437535,6902,1214,7013,1233,6902,1214,0,0,195431,195454,182,29,236,38,0,0,12985,2065,13403,2132,13403,2132,195431,3046,508,2679,510,0,0,0,0,0,0,0,0,0,303311,64,199367,42,413622,542230,115,309127,359723,76,1404630,297,1404630,303311,116950,434045,246952,1101258,4729,-876,-150,0,0,538,670,134623,23744,1187,0,90,10451,538,760,145074,170116,169357,757,137,0,0,0,0,0,0,0,0,0,0
WI,1983,2,0,13541,2041,13541,2041,13541,2041,570,113,570,113,570,113,190778,0,0,938,40,300004,15094,51703,2265,884,33,50819,2232,0,0,179,8,352824,17407,52820,2313,0,0,48351,8301,21898,3759,1463,251,18619,3196,28879,4958,119210,20465,117747,20214,1463,251,0,0,0,0,15066,0,0,8,0,0,0,0,8,2,0,0,0,2,0,0,35297,10345,48561,14232,49270,14440,133128,39018,133128,39018,1085935,0,0,0,0,144,24,0,0,0,0,0,0,0,0,0,24173,2298,2713,258,26886,2556,2713,258,10371,1843,10371,1843,10371,1843,9047,1596,9047,1596,1324,247,1324,247,47,8,165,29,460,81,671,118,671,118,809,211,1660,433,6410,1806,13427,3500,22306,5950,22306,5950,0,83012,114205,115872,313088,313088,2902,479,2758,455,5660,933,5660,933,-378,-72,238613,45424,1411,269,6013,1145,246037,46837,246037,46837,246037,985,170,0,0,2779,2754,68646,68020,3482,3514,113531,112495,0,0,0,0,2779,2754,113350,112316,301791,299099,298307,295585,0,0,2779,68646,3482,113530,113350,301789,101404,9299,101404,9299,24430,3933,28409,4613,28409,4613,302364,56489,25067,4477,1463,251,59661,10746,0,0,42766,8539,431322,80502,429859,80251,0,0,0,0,730,121,730,730,121,0,0,431322,7966,1408,7966,1408,7966,1408,0,0,217656,217664,747,119,52,8,0,0,4189,666,4989,793,4989,793,217656,3021,503,3148,600,0,0,0,0,0,0,0,0,0,305152,65,213544,45,431151,554238,117,319059,347133,74,1420068,301,1420067,305152,130532,440033,231261,1106978,4721,-508,-87,0,0,583,529,150075,25697,1285,0,97,13790,583,626,163864,190770,190144,823,149,0,0,0,0,0,0,0,0,0,0
WI,1984,0,0,10057,1516,10057,1516,10057,1516,485,96,485,96,485,96,191071,0,0,2448,101,314624,15804,45770,2020,27,1,45744,2019,0,0,574,24,363416,17949,48793,2145,0,0,49436,8487,26896,4617,1056,181,22869,3926,35471,6089,135728,23301,134672,23120,1056,181,0,0,0,0,43700,0,0,15,0,0,0,0,15,4,0,0,0,4,0,0,44201,12955,53698,15738,54677,16025,152576,44718,152576,44718,1112103,0,0,0,0,188,31,0,0,0,0,0,0,0,0,0,21719,2080,2692,258,24411,2338,2692,258,9012,1605,9012,1605,9012,1605,7509,1324,7509,1324,1503,281,1503,281,29,5,100,18,628,111,757,134,757,134,1039,271,1621,423,5057,1426,13119,3420,20836,5540,20836,5540,0,100796,122452,124684,347932,347932,3095,510,2941,485,6036,995,6036,995,-183,-35,237373,45188,1341,255,6326,1204,245040,46648,245040,46648,245040,846,146,0,0,2994,2970,70799,70230,1927,1942,117929,116981,0,0,0,0,2994,2970,113867,112952,307516,305075,305588,303133,0,0,2994,70797,1927,117926,113865,307510,116513,10745,116513,10745,22006,3610,26384,4356,26243,4333,301785,56371,29923,5306,1197,205,59053,10611,0,0,49218,9620,441176,82113,439979,81909,0,0,141,23,758,126,758,899,149,0,0,441176,8907,1592,9049,1616,8907,1592,0,0,215468,215483,1346,214,35,6,0,0,2795,445,4176,664,4176,664,215468,3147,525,4208,802,0,0,0,0,0,0,0,0,0,304794,64,248671,53,456808,568768,120,331981,365565,77,1487799,314,1487798,304794,147875,446316,240881,1139866,4736,-872,-150,0,0,506,713,149098,22548,1127,0,114,18077,506,827,167175,191056,190228,815,147,0,0,0,0,0,0,0,0,0,0
WI,1985,8,2,11215,1690,11215,1690,11215,1690,513,102,513,102,513,102,191268,0,0,498,20,310342,15876,49724,2132,27,1,49697,2131,0,0,141,6,360704,18034,50363,2158,0,0,56790,9749,19185,3294,1459,251,18594,3192,38846,6669,134874,23154,133415,22904,1459,251,0,0,0,0,57113,0,0,95,1,0,2,0,98,27,0,1,0,28,0,0,41243,12087,58669,17195,55640,16307,155552,45590,155552,45590,1109715,0,0,0,0,165,28,0,0,0,0,0,0,0,0,0,23900,2288,2694,258,26594,2546,2694,258,9344,1663,9344,1663,9344,1663,7867,1387,7867,1387,1477,276,1477,276,99,18,120,21,1106,195,1325,234,1325,234,705,184,1512,394,5714,1611,12229,3188,20159,5377,20159,5377,0,94460,134373,127435,356267,356267,2884,476,2741,452,5625,927,5625,927,-442,-84,237099,45136,1488,283,5975,1137,244561,46557,244561,46557,244561,852,147,0,0,2822,2794,73534,72803,1317,1317,116424,115267,0,0,0,0,2822,2794,117350,116184,311449,308365,310131,307048,0,0,2822,73531,1317,116419,117345,311434,116623,10979,116623,10979,21362,3457,26107,4270,25964,4247,308200,57447,22953,4095,1602,274,52640,9556,0,0,52181,10052,437576,81424,435974,81150,0,0,143,24,742,123,742,885,147,0,0,437576,7286,1294,7429,1318,7286,1294,0,0,217765,217863,865,138,669,106,0,0,996,158,2530,402,2530,402,217765,2631,438,3235,616,0,0,0,0,0,0,0,0,0,311117,66,233236,49,454705,580991,122,334387,375968,79,1501314,316,1501313,311117,138776,446619,248533,1145046,4748,-740,-127,0,0,552,846,146078,23226,1161,0,75,20392,552,921,166470,191170,190249,834,151,0,0,1,0,0,0,1,0,0,0
WI,1986,1,0,13637,2055,13637,2055,13637,2055,546,108,546,108,546,108,136568,0,0,629,26,320781,16601,49786,2109,0,0,49786,2109,0,0,188,8,371384,18743,50603,2143,0,0,57822,9927,10592,1818,1512,260,21133,3628,39400,6764,130458,22396,128946,22137,1512,260,0,0,0,0,50346,0,0,112,1,0,3,0,115,32,0,1,0,33,0,0,42068,12329,60729,17799,56492,16557,159289,46685,159289,46685,1095054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22570,2161,2694,258,25264,2419,2694,258,8775,1562,8775,1562,8775,1562,7414,1308,7414,1308,1362,254,1362,254,25,4,112,20,403,71,540,95,540,95,531,138,1518,396,5835,1625,12281,3202,20165,5361,20165,5361,0,94377,136241,126735,357352,357352,2820,465,2680,442,5500,907,5500,907,-609,-116,242024,46074,1472,280,5606,1067,249103,47421,249103,47421,249103,438,76,0,0,3774,3736,55831,55275,1789,1783,108352,107274,0,0,0,0,3774,3736,111893,110780,281637,278848,279850,277065,0,0,3774,55830,1789,108352,111893,281636,118477,11199,118477,11199,23173,3708,26967,4357,26967,4357,313117,58369,15192,2751,1512,260,60130,10726,0,0,52084,10037,442035,82141,440523,81882,0,0,0,0,816,135,816,816,135,0,0,442035,6744,1192,6744,1192,6744,1192,0,0,161718,161833,599,95,1585,252,0,0,4382,697,6566,1044,6566,1044,161718,3007,501,3034,578,0,0,0,0,0,0,0,0,0,317002,67,208718,44,466295,531443,112,280195,368548,77,1425710,300,1425712,317002,114341,395203,241813,1068359,4756,-756,-130,0,0,621,1120,109951,21157,1058,0,46,3558,621,1166,113510,136453,135287,813,147,0,0,1,0,0,0,1,0,0,0
WI,1987,0,0,15900,2396,15900,2396,15900,2396,417,83,417,83,417,83,136503,0,0,1725,72,338570,17579,45750,1980,0,0,45750,1980,0,0,515,21,386561,19652,47991,2073,0,0,60709,10422,11519,1978,1006,173,19867,3411,37075,6365,130176,22348,129170,22175,1006,173,0,0,0,0,17922,0,0,84,1,0,2,0,86,24,0,1,0,25,0,0,41537,12174,59279,17374,52643,15429,153459,44976,153459,44976,1115260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13738,1319,2687,258,16425,1576,2687,258,8121,1448,8121,1448,8121,1448,6643,1172,6643,1172,1477,276,1477,276,27,5,56,10,575,101,657,116,657,116,481,125,1684,439,5478,1516,13624,3552,21267,5632,21267,5632,0,91935,131203,116516,339653,339653,3188,526,3030,500,6218,1025,6218,1025,-274,-52,242716,46205,1492,284,5259,1001,249466,47490,249466,47490,249466,440,76,0,0,3436,3408,58220,57750,2159,2176,113795,112877,0,0,0,0,3436,3408,103993,103154,281600,279365,279443,277189,0,0,3436,58219,2159,113794,103992,281599,118109,11311,118109,11311,26446,4233,30654,4948,30654,4948,315632,58809,15449,2821,1006,173,63739,11225,0,0,51274,10018,447100,83046,446094,82873,0,0,0,0,817,136,817,817,136,0,0,447100,7461,1328,7461,1328,7461,1328,0,0,152842,152928,0,0,727,116,0,0,6689,1064,7417,1180,7417,1180,152842,2998,500,3382,644,0,0,0,0,0,0,0,0,0,319152,67,209631,44,475191,528005,111,270951,347433,73,1404219,294,1404220,319152,117696,396802,230917,1064567,4778,-773,-133,0,0,765,1557,107629,22492,1125,0,52,3921,765,1608,111551,136416,134808,869,157,0,0,1,0,0,0,1,0,0,0
WI,1988,-2,0,22667,3416,22667,3416,22667,3416,469,93,469,93,469,93,141966,0,0,1486,61,346249,17861,45920,2099,0,0,45920,2099,0,0,419,17,394074,20038,47825,2177,0,0,70918,12175,11067,1900,1335,229,21335,3663,39975,6863,144629,24829,143295,24600,1335,229,0,0,0,0,38657,0,0,166,1,0,3,0,170,48,0,1,0,49,0,0,44120,12931,63299,18552,55899,16383,163318,47866,163318,47866,1192758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12700,1230,2662,258,15363,1488,2662,258,7528,1344,7528,1344,7528,1344,5972,1053,5972,1053,1556,290,1556,290,38,7,53,9,303,54,394,69,394,69,519,135,1731,451,6457,1791,14008,3652,22716,6029,22716,6029,0,97686,140152,123767,361605,361605,3075,507,2922,482,5997,989,5997,989,-126,-24,254070,48367,1503,286,4564,869,260137,49522,260137,49522,260137,534,92,0,0,4349,4314,67478,66939,2744,2739,122800,121819,0,0,0,0,4349,4314,122312,121335,319683,317146,316938,314407,0,0,4349,67477,2744,122799,122311,319681,121546,11464,121546,11464,33225,5243,37110,5903,37110,5903,336608,62625,15896,2892,1335,229,70879,12408,0,0,54287,10568,479004,88722,477669,88493,0,0,0,0,1065,177,1065,1065,177,0,0,479004,7583,1336,7583,1336,7583,1336,0,0,157160,157330,28,5,1557,248,0,0,5298,843,6884,1095,6884,1095,157160,3138,523,2664,508,0,0,0,0,0,0,0,0,0,341122,71,227509,47,486265,560972,116,278706,380687,79,1510291,313,1510291,341122,129824,420820,256920,1148686,4822,-592,-102,0,0,844,1494,110976,24004,1200,0,196,4282,844,1691,115258,141796,140106,902,163,0,0,1,0,0,0,1,0,0,0
WI,1989,0,0,25249,3805,25249,3805,25249,3805,649,129,649,129,649,129,108476,0,0,353,14,343039,17876,46399,2053,0,0,46399,2053,0,0,94,4,389885,19947,46846,2071,0,0,75143,12900,13683,2349,980,168,22819,3917,36615,6286,149240,25621,148260,25452,980,168,0,0,0,0,67691,0,0,466,3,0,8,0,477,134,1,2,0,138,0,0,44773,13122,64810,18995,55475,16259,165059,48376,165059,48376,1210088,0,0,0,0,0,0,0,0,0,0,71,71,71,0,0,13870,1330,1524,146,15394,1476,1524,146,7528,1343,7528,1343,7528,1343,6021,1062,6021,1062,1507,281,1507,281,36,6,94,17,225,40,355,63,355,63,467,122,2207,575,5742,1577,17854,4654,26270,6929,26270,6929,0,103362,149620,128070,381052,381052,3154,520,2997,494,6151,1014,6151,1014,125,24,252055,47983,1464,279,4560,868,258080,49130,258080,49130,258080,491,85,0,0,4200,4179,70436,70090,2408,2377,128069,127439,0,0,0,0,4200,4179,127636,127009,332749,331093,330341,328717,0,0,4200,70435,2408,128067,127635,332744,114802,10848,114802,10848,35850,5640,39913,6335,39913,6335,339021,63001,19250,3505,980,168,73514,12726,0,0,54694,10980,487460,90380,486480,90212,0,0,0,0,1072,178,1072,1072,178,0,0,487460,7509,1325,7509,1325,7509,1325,0,0,123657,124135,25,4,1861,296,0,0,4544,723,6429,1023,6429,1023,123657,3269,545,2507,478,0,0,0,0,0,0,193,193,193,343687,71,240169,49,478419,542360,112,238459,390499,80,1516716,312,1516716,343687,136807,392740,262429,1135664,4857,-843,-145,0,0,1993,1719,75599,24268,1213,0,1601,2819,1993,3320,78418,107998,104678,889,161,0,0,0,0,0,0,0,0,0,0
